timestamp,customer_id,channel,product_id,quantity,base_price,payment_terms,discount_percentage,final_price,total_amount
2024-01-15 03:38:00,CUST_000489,Online,PROD_0038,16,968.27,Net 15,9.86,872.8,13964.8
2024-01-30 06:21:00,CUST_000425,Online,PROD_0078,20,43.79,Net 15,14.17,37.58,751.6
2024-01-25 17:44:00,CUST_000244,Online,PROD_0083,20,488.38,Net 15,9.0,444.43,8888.6
2024-01-10 23:07:00,CUST_000221,Offline,PROD_0032,5,217.89,COD,4.48,208.13,1040.65
2024-01-27 09:13:00,CUST_000156,Offline,PROD_0054,16,67.77,Net 60,10.15,60.89,974.24
2024-01-14 19:53:00,CUST_000383,Offline,PROD_0097,3,655.19,Net 30,3.61,631.54,1894.62
2024-01-11 05:20:00,CUST_000236,Offline,PROD_0057,2,985.33,Net 15,17.98,808.17,1616.34
2024-01-30 00:18:00,CUST_000320,Online,PROD_0089,17,752.11,Net 15,4.29,719.84,12237.28
2024-01-07 23:17:00,CUST_000373,Offline,PROD_0025,1,261.48,COD,12.06,229.95,229.95
2024-01-03 19:42:00,CUST_000019,Offline,PROD_0014,16,498.46,Net 60,14.01,428.63,6858.08
2024-01-05 18:52:00,CUST_000215,Offline,PROD_0045,2,59.28,Net 15,23.63,45.27,90.54
2024-01-24 23:33:00,CUST_000367,Offline,PROD_0044,20,536.35,COD,1.96,525.84,10516.8
2024-01-22 03:56:00,CUST_000114,Online,PROD_0038,7,108.47,Net 30,23.26,83.24,582.68
2024-01-10 01:07:00,CUST_000200,Online,PROD_0036,11,796.66,Net 60,5.21,755.15,8306.65
2024-01-01 05:42:00,CUST_000025,Online,PROD_0088,6,66.14,Net 15,21.02,52.24,313.44
2024-01-27 09:44:00,CUST_000422,Online,PROD_0039,2,19.27,Net 30,2.26,18.83,37.66
2024-01-01 01:02:00,CUST_000121,Online,PROD_0039,14,862.94,Net 15,24.72,649.62,9094.68
2024-01-09 04:41:00,CUST_000230,Offline,PROD_0013,4,943.12,Net 60,20.19,752.7,3010.8
2024-01-10 11:17:00,CUST_000099,Offline,PROD_0066,19,95.69,COD,1.57,94.19,1789.61
2024-01-26 20:20:00,CUST_000346,Online,PROD_0034,2,286.13,Net 15,5.35,270.82,541.64
2024-01-01 02:04:00,CUST_000003,Online,PROD_0015,2,744.28,Net 60,13.71,642.24,1284.48
2024-01-25 16:07:00,CUST_000386,Online,PROD_0058,13,544.26,COD,13.09,473.02,6149.26
2024-01-17 08:31:00,CUST_000261,Online,PROD_0059,13,949.74,Net 30,15.73,800.35,10404.55
2024-01-06 16:39:00,CUST_000445,Online,PROD_0066,3,395.29,Net 15,11.59,349.48,1048.44
2024-01-21 06:06:00,CUST_000254,Online,PROD_0052,6,13.29,Net 30,18.35,10.85,65.1
2024-01-15 06:53:00,CUST_000020,Online,PROD_0089,17,29.55,Net 15,8.71,26.98,458.66
2024-01-27 07:08:00,CUST_000204,Online,PROD_0069,1,569.21,Net 60,4.41,544.11,544.11
2024-01-28 14:01:00,CUST_000294,Online,PROD_0098,7,754.58,Net 30,0.84,748.24,5237.68
2024-01-07 14:17:00,CUST_000464,Offline,PROD_0005,7,792.71,Net 15,8.12,728.34,5098.38
2024-01-22 17:09:00,CUST_000357,Online,PROD_0043,13,912.4,Net 60,10.67,815.05,10595.65
2024-01-22 17:32:00,CUST_000128,Offline,PROD_0008,9,236.78,Net 15,16.48,197.76,1779.84
2024-01-07 02:13:00,CUST_000358,Online,PROD_0078,18,741.02,COD,20.16,591.63,10649.34
2024-01-12 13:35:00,CUST_000292,Online,PROD_0093,1,828.83,Net 60,6.0,779.1,779.1
2024-01-13 15:15:00,CUST_000174,Online,PROD_0094,11,837.91,Net 60,12.33,734.6,8080.6
2024-01-22 04:51:00,CUST_000221,Offline,PROD_0063,11,417.43,Net 15,5.84,393.05,4323.55
2024-01-25 05:37:00,CUST_000355,Online,PROD_0068,10,629.72,Net 60,23.78,479.97,4799.7
2024-01-18 05:38:00,CUST_000369,Online,PROD_0035,17,556.05,Net 30,16.19,466.03,7922.51
2024-01-24 23:47:00,CUST_000037,Offline,PROD_0071,17,601.51,Net 15,16.95,499.55,8492.35
2024-01-09 12:43:00,CUST_000310,Offline,PROD_0090,12,289.21,COD,13.28,250.8,3009.6
2024-01-19 22:54:00,CUST_000149,Online,PROD_0032,10,686.4,Net 60,7.05,638.01,6380.1
2024-01-01 07:03:00,CUST_000405,Offline,PROD_0097,12,712.92,COD,5.01,677.2,8126.4
2024-01-21 21:50:00,CUST_000092,Offline,PROD_0024,6,203.99,Net 30,16.42,170.49,1022.94
2024-01-21 04:48:00,CUST_000070,Offline,PROD_0050,6,449.2,Net 60,23.04,345.7,2074.2
2024-01-03 18:00:00,CUST_000084,Offline,PROD_0059,6,427.88,Net 60,5.32,405.12,2430.72
2024-01-29 22:32:00,CUST_000444,Online,PROD_0065,20,751.46,Net 15,14.29,644.08,12881.6
2024-01-23 19:40:00,CUST_000420,Online,PROD_0093,8,669.84,COD,13.23,581.22,4649.76
2024-01-23 04:06:00,CUST_000205,Online,PROD_0038,5,481.43,Net 15,16.04,404.21,2021.05
2024-01-25 05:48:00,CUST_000488,Online,PROD_0038,6,656.01,COD,14.69,559.64,3357.84
2024-01-22 16:12:00,CUST_000267,Offline,PROD_0021,2,270.23,Net 15,6.82,251.8,503.6
2024-01-12 03:07:00,CUST_000088,Offline,PROD_0023,17,240.02,COD,17.29,198.52,3374.84
2024-01-05 04:44:00,CUST_000252,Offline,PROD_0046,8,247.52,Net 15,6.82,230.64,1845.12
2024-01-26 10:07:00,CUST_000211,Offline,PROD_0069,9,39.2,Net 60,16.32,32.8,295.2
2024-01-08 00:44:00,CUST_000343,Online,PROD_0030,8,694.17,Net 60,7.5,642.11,5136.88
2024-01-29 04:27:00,CUST_000031,Offline,PROD_0040,11,985.99,COD,2.06,965.68,10622.48
2024-01-21 07:16:00,CUST_000357,Online,PROD_0082,10,315.94,Net 15,3.18,305.89,3058.9
2024-01-23 22:44:00,CUST_000421,Online,PROD_0070,17,930.54,COD,20.85,736.52,12520.84
2024-01-09 01:31:00,CUST_000316,Online,PROD_0069,20,610.48,Net 15,3.03,591.98,11839.6
2024-01-19 19:48:00,CUST_000061,Online,PROD_0042,13,232.68,COD,8.26,213.46,2774.98
2024-01-31 06:29:00,CUST_000067,Offline,PROD_0018,9,21.75,Net 30,7.19,20.19,181.71
2024-01-26 02:50:00,CUST_000226,Online,PROD_0059,15,726.49,Net 60,1.45,715.96,10739.4
2024-01-19 23:08:00,CUST_000413,Offline,PROD_0013,13,699.61,COD,14.99,594.74,7731.62
2024-01-10 13:49:00,CUST_000451,Online,PROD_0084,13,236.96,Net 30,19.97,189.64,2465.32
2024-01-26 14:25:00,CUST_000335,Offline,PROD_0021,13,339.38,Net 60,24.81,255.18,3317.34
2024-01-01 05:14:00,CUST_000327,Offline,PROD_0068,4,899.07,Net 30,23.4,688.69,2754.76
2024-01-25 05:17:00,CUST_000067,Offline,PROD_0077,10,165.66,Net 15,1.23,163.62,1636.2
2024-01-01 23:02:00,CUST_000128,Online,PROD_0082,15,837.09,Net 15,6.44,783.18,11747.7
2024-01-17 15:07:00,CUST_000111,Offline,PROD_0077,10,177.53,Net 15,10.3,159.24,1592.4
2024-01-28 16:39:00,CUST_000491,Online,PROD_0077,8,486.91,COD,21.88,380.37,3042.96
2024-01-17 08:11:00,CUST_000272,Offline,PROD_0061,10,503.98,Net 30,9.0,458.62,4586.2
2024-01-29 18:35:00,CUST_000301,Online,PROD_0099,17,477.37,Net 30,14.26,409.3,6958.1
2024-01-21 21:24:00,CUST_000034,Online,PROD_0038,5,295.05,Net 15,16.49,246.4,1232.0
2024-01-29 10:59:00,CUST_000212,Online,PROD_0040,13,260.83,COD,7.45,241.4,3138.2
2024-01-04 13:45:00,CUST_000300,Online,PROD_0027,19,735.82,Net 15,14.55,628.76,11946.44
2024-01-06 16:01:00,CUST_000373,Offline,PROD_0058,12,282.92,COD,1.27,279.33,3351.96
2024-01-08 03:09:00,CUST_000125,Online,PROD_0090,12,613.82,Net 60,12.0,540.16,6481.92
2024-01-07 03:15:00,CUST_000103,Offline,PROD_0076,2,848.17,Net 30,9.46,767.93,1535.86
2024-01-14 15:24:00,CUST_000481,Online,PROD_0066,9,838.66,COD,8.89,764.1,6876.9
2024-01-09 03:28:00,CUST_000206,Offline,PROD_0043,2,175.48,Net 15,5.87,165.18,330.36
2024-01-31 23:05:00,CUST_000120,Online,PROD_0020,1,658.19,COD,20.44,523.66,523.66
2024-01-01 06:00:00,CUST_000170,Online,PROD_0035,14,606.26,COD,22.05,472.58,6616.12
2024-01-19 07:56:00,CUST_000035,Offline,PROD_0055,13,289.16,Net 60,22.2,224.97,2924.61
2024-01-03 00:00:00,CUST_000382,Offline,PROD_0074,3,397.54,Net 15,9.9,358.18,1074.54
2024-01-07 20:44:00,CUST_000331,Online,PROD_0072,20,292.26,Net 30,6.48,273.32,5466.4
2024-01-30 00:47:00,CUST_000246,Online,PROD_0040,5,541.69,COD,2.46,528.36,2641.8
2024-01-22 21:45:00,CUST_000340,Online,PROD_0046,2,805.59,Net 15,16.81,670.17,1340.34
2024-01-04 22:54:00,CUST_000414,Online,PROD_0100,18,878.73,Net 30,8.25,806.23,14512.14
2024-01-12 11:16:00,CUST_000309,Online,PROD_0095,9,725.6,COD,6.92,675.39,6078.51
2024-01-21 14:09:00,CUST_000058,Online,PROD_0079,12,488.62,COD,9.29,443.23,5318.76
2024-01-03 22:51:00,CUST_000412,Online,PROD_0042,5,958.51,Net 15,13.87,825.56,4127.8
2024-01-20 11:00:00,CUST_000399,Online,PROD_0018,18,568.24,Net 30,4.05,545.23,9814.14
2024-01-01 09:17:00,CUST_000422,Online,PROD_0015,2,483.76,Net 30,24.03,367.51,735.02
2024-01-15 01:48:00,CUST_000306,Online,PROD_0083,10,858.21,Net 60,18.32,700.99,7009.9
2024-01-08 21:21:00,CUST_000141,Offline,PROD_0088,10,192.78,Net 60,1.17,190.52,1905.2
2024-01-26 08:20:00,CUST_000111,Online,PROD_0099,3,166.3,Net 15,7.67,153.54,460.62
2024-01-31 19:42:00,CUST_000163,Online,PROD_0066,14,784.72,Net 30,1.26,774.83,10847.62
2024-01-06 23:13:00,CUST_000111,Online,PROD_0013,5,871.87,COD,5.74,821.82,4109.1
2024-01-01 06:23:00,CUST_000152,Offline,PROD_0057,13,82.05,Net 15,7.16,76.18,990.34
2024-01-09 10:55:00,CUST_000376,Online,PROD_0009,17,766.45,Net 60,17.95,628.87,10690.79
2024-01-23 15:50:00,CUST_000065,Online,PROD_0099,6,430.22,Net 15,17.97,352.91,2117.46
2024-01-02 14:34:00,CUST_000106,Online,PROD_0066,13,706.69,Net 30,1.13,698.7,9083.1
2024-01-04 19:53:00,CUST_000216,Offline,PROD_0016,12,143.62,Net 15,14.7,122.51,1470.12
2024-01-28 06:43:00,CUST_000091,Online,PROD_0100,3,973.28,Net 60,24.02,739.5,2218.5
2024-01-04 09:05:00,CUST_000402,Online,PROD_0002,16,882.47,Net 30,15.71,743.83,11901.28
2024-01-25 21:45:00,CUST_000442,Online,PROD_0016,5,411.91,COD,24.01,313.01,1565.05
2024-01-03 16:42:00,CUST_000026,Offline,PROD_0072,2,894.43,Net 60,9.51,809.37,1618.74
2024-01-10 20:31:00,CUST_000157,Online,PROD_0001,11,895.98,Net 60,11.49,793.03,8723.33
2024-01-10 09:02:00,CUST_000072,Online,PROD_0082,4,466.64,Net 60,12.39,408.82,1635.28
2024-01-24 14:16:00,CUST_000044,Offline,PROD_0026,1,947.42,Net 15,23.1,728.57,728.57
2024-01-27 17:50:00,CUST_000090,Offline,PROD_0044,13,977.09,Net 60,9.51,884.17,11494.21
2024-01-19 11:23:00,CUST_000133,Offline,PROD_0005,18,225.04,Net 15,24.59,169.7,3054.6
2024-01-05 23:26:00,CUST_000161,Online,PROD_0021,16,76.0,Net 15,13.58,65.68,1050.88
2024-01-16 14:46:00,CUST_000232,Online,PROD_0035,2,337.84,Net 30,5.45,319.43,638.86
2024-01-27 05:43:00,CUST_000380,Online,PROD_0092,9,493.95,Net 30,2.59,481.16,4330.44
2024-01-02 19:40:00,CUST_000261,Offline,PROD_0054,12,101.75,Net 60,4.32,97.35,1168.2
2024-01-04 04:52:00,CUST_000383,Offline,PROD_0090,5,149.25,Net 15,0.98,147.79,738.95
2024-01-26 07:21:00,CUST_000369,Offline,PROD_0096,5,971.98,COD,17.31,803.73,4018.65
2024-01-10 06:21:00,CUST_000111,Offline,PROD_0050,13,739.93,Net 15,12.92,644.33,8376.29
2024-01-14 04:15:00,CUST_000164,Offline,PROD_0044,16,876.19,Net 30,18.45,714.53,11432.48
2024-01-15 04:02:00,CUST_000077,Online,PROD_0085,19,971.44,Net 30,19.56,781.43,14847.17
2024-01-23 09:04:00,CUST_000209,Online,PROD_0004,9,384.36,Net 15,23.28,294.88,2653.92
2024-01-23 14:17:00,CUST_000013,Online,PROD_0042,16,690.99,Net 15,2.92,670.81,10732.96
2024-01-25 07:30:00,CUST_000409,Online,PROD_0041,19,192.18,Net 15,4.65,183.24,3481.56
2024-01-21 01:21:00,CUST_000058,Online,PROD_0036,4,556.15,COD,13.71,479.9,1919.6
2024-01-08 22:31:00,CUST_000386,Offline,PROD_0024,15,217.78,Net 15,3.24,210.72,3160.8
2024-01-08 03:29:00,CUST_000344,Online,PROD_0097,9,168.83,Net 60,2.32,164.91,1484.19
2024-01-19 22:17:00,CUST_000036,Offline,PROD_0005,16,107.46,Net 60,16.66,89.56,1432.96
2024-01-30 20:28:00,CUST_000025,Offline,PROD_0057,6,583.94,Net 30,18.12,478.13,2868.78
2024-01-23 00:51:00,CUST_000034,Online,PROD_0067,8,950.35,COD,21.09,749.92,5999.36
2024-01-15 17:53:00,CUST_000140,Online,PROD_0011,1,131.0,COD,22.89,101.01,101.01
2024-01-12 00:06:00,CUST_000275,Online,PROD_0045,14,507.29,Net 30,11.06,451.18,6316.52
2024-01-19 00:55:00,CUST_000370,Online,PROD_0096,4,690.2,Net 60,24.5,521.1,2084.4
2024-01-07 01:38:00,CUST_000362,Online,PROD_0022,10,500.9,Net 60,0.95,496.14,4961.4
2024-01-19 12:56:00,CUST_000222,Online,PROD_0011,16,912.66,COD,21.75,714.16,11426.56
2024-01-24 04:22:00,CUST_000037,Online,PROD_0038,4,174.63,Net 15,8.04,160.59,642.36
2024-01-19 00:32:00,CUST_000363,Online,PROD_0059,2,33.92,Net 15,23.04,26.1,52.2
2024-01-31 17:55:00,CUST_000129,Online,PROD_0086,2,389.29,COD,5.57,367.61,735.22
2024-01-01 04:40:00,CUST_000316,Online,PROD_0004,13,559.93,COD,18.52,456.23,5930.99
2024-01-12 08:49:00,CUST_000323,Online,PROD_0067,11,261.96,COD,10.64,234.09,2574.99
2024-01-23 10:32:00,CUST_000433,Online,PROD_0010,10,176.75,COD,9.54,159.89,1598.9
2024-01-19 21:56:00,CUST_000218,Offline,PROD_0019,6,806.79,COD,1.49,794.77,4768.62
2024-01-10 01:06:00,CUST_000335,Online,PROD_0082,7,196.69,COD,17.65,161.97,1133.79
2024-01-31 19:01:00,CUST_000430,Offline,PROD_0028,15,448.26,COD,4.38,428.63,6429.45
2024-01-19 05:31:00,CUST_000248,Online,PROD_0095,20,954.94,COD,11.57,844.45,16889.0
2024-01-10 08:07:00,CUST_000111,Online,PROD_0017,19,616.58,Net 15,3.53,594.81,11301.39
2024-01-26 10:40:00,CUST_000304,Online,PROD_0024,3,502.75,Net 30,15.11,426.78,1280.34
2024-01-20 19:08:00,CUST_000220,Offline,PROD_0001,14,366.65,Net 60,5.78,345.46,4836.44
2024-01-08 14:33:00,CUST_000196,Offline,PROD_0005,2,525.18,Net 30,14.86,447.14,894.28
2024-01-24 00:40:00,CUST_000147,Online,PROD_0032,16,736.96,Net 30,23.67,562.52,9000.32
2024-01-09 12:39:00,CUST_000344,Offline,PROD_0053,17,824.3,COD,23.02,634.55,10787.35
2024-01-27 20:04:00,CUST_000040,Online,PROD_0081,15,653.35,COD,5.01,620.62,9309.3
2024-01-29 02:20:00,CUST_000134,Online,PROD_0057,13,792.41,COD,2.48,772.76,10045.88
2024-01-04 16:47:00,CUST_000464,Online,PROD_0085,12,97.53,Net 30,1.07,96.49,1157.88
2024-01-16 19:34:00,CUST_000352,Online,PROD_0043,7,24.23,Net 15,20.71,19.21,134.47
2024-01-06 00:20:00,CUST_000478,Online,PROD_0086,20,737.07,COD,6.23,691.15,13823.0
2024-01-16 14:38:00,CUST_000191,Online,PROD_0039,20,269.09,COD,7.1,249.98,4999.6
2024-01-02 09:56:00,CUST_000163,Offline,PROD_0034,3,878.9,Net 60,5.66,829.15,2487.45
2024-01-28 14:05:00,CUST_000456,Offline,PROD_0078,9,540.49,Net 15,21.0,426.99,3842.91
2024-01-02 23:55:00,CUST_000061,Offline,PROD_0080,3,483.74,COD,24.47,365.37,1096.11
2024-01-17 00:00:00,CUST_000005,Online,PROD_0005,16,775.09,Net 15,18.88,628.75,10060.0
2024-01-28 03:19:00,CUST_000037,Online,PROD_0018,20,743.69,Net 60,20.59,590.56,11811.2
2024-01-16 07:00:00,CUST_000460,Online,PROD_0004,3,707.23,Net 30,15.51,597.54,1792.62
2024-01-26 18:42:00,CUST_000217,Online,PROD_0092,8,693.0,Net 60,13.22,601.39,4811.12
2024-01-17 09:11:00,CUST_000225,Offline,PROD_0091,8,520.24,Net 15,18.04,426.39,3411.12
2024-01-09 06:11:00,CUST_000487,Online,PROD_0070,15,927.21,COD,0.89,918.96,13784.4
2024-01-15 07:16:00,CUST_000216,Online,PROD_0011,5,891.73,COD,1.54,878.0,4390.0
2024-01-05 13:33:00,CUST_000139,Online,PROD_0047,13,336.11,Net 60,17.18,278.37,3618.81
2024-01-16 16:34:00,CUST_000106,Offline,PROD_0085,15,806.65,Net 60,8.38,739.05,11085.75
2024-01-23 00:58:00,CUST_000099,Online,PROD_0081,7,892.2,Net 15,12.22,783.17,5482.19
2024-01-18 17:35:00,CUST_000168,Offline,PROD_0031,12,622.07,Net 15,19.55,500.46,6005.52
2024-01-15 18:50:00,CUST_000449,Online,PROD_0098,3,560.02,Net 15,14.43,479.21,1437.63
2024-01-10 04:18:00,CUST_000264,Online,PROD_0013,8,675.17,COD,20.13,539.26,4314.08
2024-01-11 06:04:00,CUST_000087,Offline,PROD_0023,10,171.43,Net 60,10.48,153.46,1534.6
2024-01-20 11:18:00,CUST_000084,Online,PROD_0065,2,96.47,Net 15,7.19,89.53,179.06
2024-01-15 11:35:00,CUST_000224,Online,PROD_0068,8,821.95,Net 60,5.87,773.7,6189.6
2024-01-30 11:17:00,CUST_000011,Online,PROD_0030,18,577.59,COD,3.29,558.59,10054.62
2024-01-17 18:47:00,CUST_000327,Online,PROD_0031,12,131.28,Net 30,0.92,130.07,1560.84
2024-01-11 01:47:00,CUST_000186,Online,PROD_0047,18,422.15,Net 15,1.33,416.54,7497.72
2024-01-01 16:17:00,CUST_000350,Online,PROD_0016,19,305.25,Net 30,6.77,284.58,5407.02
2024-01-29 12:04:00,CUST_000379,Offline,PROD_0043,5,876.72,COD,6.96,815.7,4078.5
2024-01-25 23:28:00,CUST_000432,Online,PROD_0003,16,512.15,Net 60,9.54,463.29,7412.64
2024-01-27 05:32:00,CUST_000231,Online,PROD_0012,17,581.74,Net 30,14.79,495.7,8426.9
2024-01-10 04:59:00,CUST_000141,Online,PROD_0076,9,242.94,Net 60,18.98,196.83,1771.47
2024-01-01 22:57:00,CUST_000106,Online,PROD_0011,10,801.07,Net 15,4.94,761.5,7615.0
2024-01-30 10:23:00,CUST_000253,Online,PROD_0016,19,930.8,Net 15,18.98,754.13,14328.47
2024-01-24 06:49:00,CUST_000444,Offline,PROD_0029,12,794.57,COD,3.47,767.0,9204.0
2024-01-21 19:52:00,CUST_000049,Offline,PROD_0021,1,497.93,Net 15,24.72,374.84,374.84
2024-01-10 14:35:00,CUST_000451,Online,PROD_0058,17,836.74,Net 60,7.13,777.08,13210.36
2024-01-16 14:14:00,CUST_000263,Online,PROD_0043,3,196.08,Net 15,20.93,155.04,465.12
2024-01-12 07:39:00,CUST_000491,Online,PROD_0005,7,122.28,Net 30,4.76,116.46,815.22
2024-01-18 05:36:00,CUST_000205,Online,PROD_0052,20,443.84,Net 60,23.77,338.34,6766.8
2024-01-02 11:57:00,CUST_000357,Offline,PROD_0013,9,189.72,Net 15,20.67,150.5,1354.5
2024-01-04 22:12:00,CUST_000409,Online,PROD_0081,5,266.57,Net 30,8.98,242.63,1213.15
2024-01-17 15:40:00,CUST_000407,Offline,PROD_0012,9,589.27,Net 60,10.54,527.16,4744.44
2024-01-26 00:46:00,CUST_000051,Online,PROD_0081,19,409.86,Net 30,0.1,409.45,7779.55
2024-01-12 04:54:00,CUST_000175,Online,PROD_0001,11,867.22,Net 60,6.29,812.67,8939.37
2024-01-24 17:19:00,CUST_000225,Online,PROD_0008,14,233.36,Net 30,7.23,216.49,3030.86
2024-01-02 03:14:00,CUST_000261,Online,PROD_0016,14,996.82,Net 30,11.32,883.98,12375.72
2024-01-06 21:43:00,CUST_000480,Offline,PROD_0015,8,365.8,Net 15,3.48,353.07,2824.56
2024-01-29 17:31:00,CUST_000222,Online,PROD_0019,20,520.25,COD,11.97,457.98,9159.6
2024-01-27 19:35:00,CUST_000223,Online,PROD_0025,1,141.01,Net 15,16.71,117.45,117.45
2024-01-30 00:14:00,CUST_000269,Online,PROD_0031,4,583.51,Net 60,9.28,529.36,2117.44
2024-01-30 17:45:00,CUST_000298,Offline,PROD_0002,16,961.67,Net 30,5.8,905.89,14494.24
2024-01-03 14:26:00,CUST_000381,Offline,PROD_0059,1,751.9,Net 60,13.69,648.96,648.96
2024-01-05 23:30:00,CUST_000389,Online,PROD_0089,19,251.61,Net 15,0.73,249.77,4745.63
2024-01-22 02:53:00,CUST_000407,Offline,PROD_0031,3,448.19,Net 60,8.52,410.0,1230.0
2024-01-07 05:25:00,CUST_000318,Online,PROD_0068,2,431.18,Net 15,13.19,374.31,748.62
2024-01-22 00:18:00,CUST_000385,Offline,PROD_0068,17,106.97,Net 15,8.4,97.98,1665.66
2024-01-07 03:11:00,CUST_000074,Offline,PROD_0012,11,886.99,COD,8.64,810.35,8913.85
2024-01-20 22:24:00,CUST_000114,Online,PROD_0017,3,387.64,Net 15,21.21,305.42,916.26
2024-01-30 17:40:00,CUST_000219,Online,PROD_0085,7,499.32,Net 30,23.35,382.73,2679.11
2024-01-19 21:03:00,CUST_000054,Offline,PROD_0029,10,298.34,Net 15,20.68,236.64,2366.4
2024-01-01 08:58:00,CUST_000200,Online,PROD_0086,3,160.87,Net 15,2.47,156.9,470.7
2024-01-15 21:07:00,CUST_000372,Offline,PROD_0036,8,903.09,Net 30,7.24,837.71,6701.68
2024-01-15 14:49:00,CUST_000131,Online,PROD_0080,5,47.02,Net 15,17.78,38.66,193.3
2024-01-07 21:17:00,CUST_000339,Online,PROD_0063,10,405.88,Net 60,24.36,307.01,3070.1
2024-01-16 01:35:00,CUST_000192,Offline,PROD_0015,12,733.39,COD,6.06,688.95,8267.4
2024-01-20 15:02:00,CUST_000179,Online,PROD_0030,18,315.77,Net 30,22.46,244.85,4407.3
2024-01-24 22:01:00,CUST_000386,Online,PROD_0051,6,451.57,Net 30,18.48,368.12,2208.72
2024-01-03 04:01:00,CUST_000305,Online,PROD_0011,8,568.83,Net 60,24.59,428.95,3431.6
2024-01-19 23:19:00,CUST_000287,Online,PROD_0057,18,995.13,Net 30,2.34,971.84,17493.12
2024-01-30 01:33:00,CUST_000240,Online,PROD_0013,6,760.72,Net 60,9.87,685.64,4113.84
2024-01-22 23:54:00,CUST_000245,Offline,PROD_0087,9,967.44,Net 30,11.95,851.83,7666.47
2024-01-20 17:24:00,CUST_000330,Offline,PROD_0055,16,696.21,Net 15,16.8,579.25,9268.0
2024-01-20 20:13:00,CUST_000117,Online,PROD_0098,11,276.36,Net 30,16.35,231.18,2542.98
2024-01-28 14:43:00,CUST_000208,Offline,PROD_0063,2,294.61,COD,22.66,227.85,455.7
2024-01-11 10:38:00,CUST_000485,Offline,PROD_0084,17,824.24,Net 30,20.97,651.4,11073.8
2024-01-12 15:04:00,CUST_000212,Offline,PROD_0002,13,433.44,Net 30,1.38,427.46,5556.98
2024-01-31 01:53:00,CUST_000259,Offline,PROD_0072,7,376.52,COD,12.16,330.74,2315.18
2024-01-16 22:29:00,CUST_000380,Online,PROD_0082,10,945.64,Net 30,10.18,849.37,8493.7
2024-01-15 10:37:00,CUST_000163,Online,PROD_0056,13,23.1,Net 60,24.93,17.34,225.42
2024-01-13 18:41:00,CUST_000226,Online,PROD_0007,10,529.72,Net 60,10.68,473.15,4731.5
2024-01-24 18:29:00,CUST_000341,Offline,PROD_0043,4,777.33,COD,17.07,644.64,2578.56
2024-01-05 20:38:00,CUST_000420,Online,PROD_0031,11,738.81,Net 15,7.11,686.28,7549.08
2024-01-11 13:22:00,CUST_000064,Online,PROD_0061,9,373.9,Net 30,15.37,316.43,2847.87
2024-01-21 15:49:00,CUST_000416,Online,PROD_0022,16,540.29,COD,5.17,512.36,8197.76
2024-01-21 22:54:00,CUST_000246,Offline,PROD_0062,17,15.52,COD,15.09,13.18,224.06
2024-01-04 00:53:00,CUST_000018,Offline,PROD_0028,5,539.48,Net 30,21.7,422.41,2112.05
2024-01-29 14:13:00,CUST_000034,Online,PROD_0025,5,594.5,Net 15,0.48,591.65,2958.25
2024-01-19 04:35:00,CUST_000312,Offline,PROD_0065,6,876.04,Net 30,12.61,765.57,4593.42
2024-01-31 12:17:00,CUST_000486,Offline,PROD_0032,2,218.63,Net 30,24.56,164.93,329.86
2024-01-12 22:29:00,CUST_000323,Online,PROD_0089,14,826.89,COD,3.98,793.98,11115.72
2024-01-21 14:29:00,CUST_000181,Online,PROD_0048,11,720.89,Net 15,4.59,687.8,7565.8
2024-01-23 08:03:00,CUST_000451,Online,PROD_0080,19,669.37,COD,11.77,590.59,11221.21
2024-01-05 08:44:00,CUST_000347,Online,PROD_0093,11,400.44,Net 15,21.77,313.26,3445.86
2024-01-10 15:29:00,CUST_000194,Offline,PROD_0024,20,373.76,Net 15,14.07,321.17,6423.4
2024-01-13 03:20:00,CUST_000192,Offline,PROD_0081,6,706.23,COD,12.72,616.4,3698.4
2024-01-13 20:39:00,CUST_000067,Offline,PROD_0042,13,990.32,Net 15,2.17,968.83,12594.79
2024-01-31 12:14:00,CUST_000209,Online,PROD_0070,19,411.3,Net 30,24.05,312.38,5935.22
2024-01-20 19:44:00,CUST_000366,Offline,PROD_0078,3,919.41,COD,8.68,839.61,2518.83
2024-01-23 04:53:00,CUST_000167,Online,PROD_0090,16,590.68,COD,6.3,553.47,8855.52
2024-01-22 05:29:00,CUST_000246,Online,PROD_0092,9,869.48,Net 30,10.29,780.01,7020.09
2024-01-26 04:12:00,CUST_000245,Online,PROD_0036,3,225.02,Net 15,10.35,201.73,605.19
2024-01-29 04:24:00,CUST_000166,Offline,PROD_0031,19,764.61,Net 15,11.46,676.99,12862.81
2024-01-13 23:30:00,CUST_000296,Offline,PROD_0027,15,836.59,Net 15,17.21,692.61,10389.15
2024-01-20 22:07:00,CUST_000403,Online,PROD_0066,13,833.85,Net 30,21.7,652.9,8487.7
2024-01-28 08:20:00,CUST_000211,Online,PROD_0083,17,786.86,COD,1.43,775.61,13185.37
2024-01-19 19:14:00,CUST_000492,Online,PROD_0092,8,311.15,Net 60,12.27,272.97,2183.76
2024-01-26 21:41:00,CUST_000133,Online,PROD_0045,14,526.73,COD,10.35,472.21,6610.94
2024-01-11 04:40:00,CUST_000197,Online,PROD_0044,9,306.71,Net 60,0.27,305.88,2752.92
